Category,cleaned_resume,LabelEncoding
Business Analyst,key requirement gather requirement analysis design specification client communication system documentation problem solve sdlc operate system window os unix linuxubuntu language java c++ web language javascript html tools citrix software system architect quality center v90 v100 tortoise svn doors artifact viewer jformdesigner jira microsoft d365 microsoft office ms excel ms powerpoint ms visio autocad vlsi mscit certify education detail january 2012 electronic mumbai maharashtra mumbai university january 2006 maharashtra state board business analyst business analyst intertek india pvt ltd skill detail sdlc exprience 75 month visio exprience 60 month requirement gather exprience 15 month documentation exprience less 1 year month functional testing exprience less 1 year month business analysis exprience less 1 year month jira exprience less 1 year monthscompany detail company intertek india pvt ltd description business analyst key responsibility include requirement gather requirement analysis documentation like frd creation provide kt session team client communication gap analysis company intertek india pvt ltd description requirement gather business create frd vendor interaction functional technical discipline create project plan walkthrough team regard requirement change proposal management effort estimation impact gap analysis actively participate change proposal implementation testing define way improvement enhancement defect analysis clarify functional query team member developer create uat test case execute test management test datum creation test case write test case execution manual regression test various stage sdlc project detail project 1 inlight feb 2018 till date platform net description inlight supplier risk assessment application inlight application design assess supplier within supply chain application board importer exporters supplier base role perform questionnaire assign fill questionnaire basis answer scoring methodology define supplier assess critical high medium low help assess risk involve work certain supplier supply chain beyond curriculum complete internship lt attend logistic business school training germany a1 certify german language travel onsite business meeting discussion client personal dossier company allcargo india pvt ltd description frd creation client communication vendor management product walk team company allcargo india pvt ltd description requirement gather business create brd fsd vendor interaction functional technical discipline create project plan analyze business requirement define consistent correct complete specification change proposal management effort estimation impact gap analysis actively participate change proposal implementation testing define way improvement enhancement defect analysis clarify functional query team member developer prepare requirement document user manual test case train material test management test datum creation test case write test case execution manual regression test various stage sdlc project detail project 1 crm nov 2017 feb 2018 platform microsoft d365 description crm sale management system crm software solution specially design handle sale management product provide microsoft help track sale company activity salesperson 360degree view customer account basically help get overall status view various business company achieve different customer platform salesperson provide detail lead opportunity account business available cloud project 2 credit risk nov 2017 feb 2018 platform net description credit risk customer credit check management system credit risk software solution specially design check credit status customer business gain software basically design take kyc consent customer customer provide consent credit report monitoring report obtain credit bureau base report customer health determine business either discontinue work 3 company capgemini india pvt ltd description client db schenker analyze business requirement define consistent correct complete specification change proposal management effort estimation impact gap analysis actively participate change proposal implementation testing define way improvement enhancement defect analysis clarify functional query team member developer prepare requirement document user manual test case training material impart business process knowledge transfer team member prepare business functional process workflow use visio uml etc work knowledge ooad object orient analysis design concept help junior bas work supervise work tool application system architect door uml design concept hp quality center mwb jformdesigner test management test datum creation test case write test case execution manual regression test various stage sdlc project detail company capgemini india pvt ltd description platform java description tango sea air cargo management system tango software solution specially design handle sea air cargo import export management tango manage creation shipment tracking shipment via multiple service leg ie pickup delivery leg etc help manage end end shipment respect entire department involvement globally work 2 company capgemini india pvt ltd description,4
Business Analyst,area exposure model tool bizagi ms visio prototype tool indigo studio documentation ms office ms word ms excel ms power point testing proficiency smoke sanity integration functional acceptance ui methodology implement waterfall agile scrum database sql testing tool hpqc business exposure education detail bachelor computer engineering computer engineering mumbai maharashtra thadomal shahani engineering college diploma computer engineering ulhasnagar maharashtra institute technology secondary school certificate ulhasnagar maharashtra new english high school senior business analyst rpa senior business analyst rpa hexaware technology skill detail documentation exprience 47 month test exprience 29 month integration exprience 25 month integrator exprience 25 month prototype exprience 13 monthscompany detail company hexaware technology description work rpa business analyst company bbh brown brother harriman co description private bank provide commercial banking investment management brokerage trust service private company individual also perform merger advisory foreign exchange custody service commercial banking corporate financing service responsibility perform automation assessment various process identify process candidate rpa conduct assessment involve initial understanding exist system technology process usage tool feasibility tool automation tool along automation roi analysis prepare automation potential sheet describe step process volume frequency transaction aht take sme perform process depend step could automate automation potential manual effort save calculated calculate complexity process consider automation depend factor number bot number automation tool license determine implement proof concept poc validate feasibility execute select critical use case conduct poc help identify financial operational benefit provide recommendation regard actual need complete automation gather business requirement conduct detailed interview business user stakeholder subject matter expert sme prepare business requirement document convert business requirement functional requirement specification construct prototype early toward design acceptable customer feasible assist design test plan test scenario test case integration regression user acceptance testing uat improve overall quality automation participate regularly walkthrough review meeting project manager qa engineer development team regularly interact offshore onshore development team company fadv first advantage description criminal background check company deliver global solution range employment screening background check follow process cover email process research process review process responsibility requirement gathering conduct interview brainstorm session stakeholder develop decision model execute rule per use case specification testvalidate decision model document test datum maintain enhance decision model change regulation per use case specification responsible perform business research make business growth develop clear understanding exist business function process effectively communicate onsite client query suggestion update give suggestion enhance current process identify area process improvement flag potential problem early stage prepare powerpoint presentation document business meeting use information gather write detailed report highlight risk issue could impact project delivery able work accurately develop maintain documentation internal team training client end user operation work efficiently team member across team mentor train junior team member company clinical testing lab work diagnostic testing description iqvia provide service customer include clinical testing lab work diagnostic testing clinical trial customer need pay iqvia age detail invoice generate follow process cover tracking payment automate real time metric report dashboard past due notification ar statement creditrebill responsibility conduct meeting client key stakeholder gather requirement analyze finalize formal signoff approver gather perform analysis business requirement translate business requirement business requirement document brd functional requirement document frd facilitate meeting appropriate subject matter expert business technology team coordinate business user community execution user acceptance test well tracking issue work collaborate coordinate offshore onsite team member fulfill ba responsibility project initiation postimplementation review test script business user well technology team execute test script expect result system integration test sit user acceptance test uat coordinate conduct production acceptance test pat business user create flow diagram structure chart type system process representation manage change requirement baseline change control process utilize standard method design testing tool throughout project development life cycle work closely operational functional team operation management personnel various technology team facilitate share understanding requirement priority across area company eduavenir solution description project mbms mbms inventory management application allow user manage inventory detail different warehouse different product locate various location help extract good procure sell return customer generate automate invoicesalong withcustomize report also managescustomer complaint resolution system implementation along automate mis monthly basissale forecastingis also develop mis system streamline process warehouse dispatch along online proof delivery management system pod documentation generate responsibility participate requirement gather discussion client understand flow business process analyze requirement determine core process develop process documentation ensure stay uptodate conjunction ongoing change participate process flow analysis prepare brd srs coordinate developer designer operation team various nuance project communicate stakeholder requirement requirement enhancement implementation finally deliver within estimate timeframe support uat reviewing test case manage version control document software build coordinate stakeholder uat sign coordinate internally production movement till golive stage application provide demo training internal end user use powerpoint presentation resolve project functional technical issue uat prioritize production bug resolve within estimate timeframe prepare project status report production bug status stakeholder promote network online trading platform design query sheet obtain comparison quote various vendor development product code material code inventory management master data management company capgemini head office description type mobile device testing duration january 2014 august 2014 follet application take electronic request user book require particular follet store detailed information book include name book price date transaction party involve send follet store user create request one book give date request process user get mail date provide book responsibility understanding need business requirement prepare brd srs eliciting requirement client sme understand dependency module system preparation test plan unit level integration level preparation execution test case defect tracking issue resolution risk monitor status track report followup preparation test completion report company capgemini head office description company capgemini head office description humana health care insurance project us deal supply various medicine citizen per doctor reference patient insurance policy application keep track medicine user consume past generate patient history citizen give drug doctor reference doctor information also link patient history responsibility understand requirement get clarification client involve write test case base test scenario execute ensure test coverage use requirement traceability matrix rtm preparation test completion report company capgemini head office description testing trend wqr world quality report application allow user take survey different method technology use testing user choose answer type question three different category user facility search view export datum excel also user get daily weekly report email new trend testing implement around globe testing trend wqr app available android io platform responsibility understanding requirement get clarification client write test case base test scenario execute perform different type test functional integration system uat defect resolution maintenance application,4
Business Analyst,technological knowledge computer window platform fluency msoffice application excel word powerpoint etc html java php attribute hardworke towards achieve goal good communication quick learner good interpersonal relationeducation detail january 2016 january 2018 mms mumbai maharashtra university mumbai january 2016 january 2018 mms management mumbai maharashtra university mumbai january 2014 bsc bandra maharashtra rivzi college january 2011 hsc bandra maharashtra st andrews college january 2011 hsc allana junior college january 2009 ssc canossa high school january 2008 ssc maharashtra state board business analyst business analyst mass group company skill detail excel exprience 23 month html exprience 6 month java exprience 6 month php exprience 6 month powerpoint exprience 6 monthscompany detail company mass group company description key role analyst responsibility manage risk provide risk management process liaise project area coordinate interdependencies resolve issue analyse map business process guide stakeholder devise effective efficient approach achieve project objective preparation various derivable ie business requirement functional requirement report specification company commversion pvtltd description responsibilitie employee satisfaction report evaluate overall work internal audit maintain timesheet validation set simple performance drive compensation strategy police,4
Business Analyst,education detail february 2006 february 2006 tybcom commerce mumbai business analyst business analyst skill detail company detail company motilal oswal description business analyst handle operation institutional equity maintain daily mis excel cag research derivative sale team prepare auto dashboard research sale trading team work excel macro create innovative report working block relate datum work bd fund different geo work investor corporate meeting track corporate block fund interest sector company fss description project description maintain prepare cash indent cash report cash position cash planning responsibility maintain daily mis excel provide complete information mis atm maintain prepare cash indent cash report cash position cash planning coordinate bank cash department coordinate custodians degree course year pass grade institute university board percentage company angel broke description report assistant manager sr manger responsibility handle team 14 quality assurance team member maintain daily mis excel team productivity maintain prepare repot add comment remark mail client modification give number mailing report different branch coordinate rm provide complete information script client,4
Business Analyst,key requirement gather requirement analysis design specification client communication system documentation problem solve sdlc operate system window os unix linuxubuntu language java c++ web language javascript html tools citrix software system architect quality center v90 v100 tortoise svn doors artifact viewer jformdesigner jira microsoft d365 microsoft office ms excel ms powerpoint ms visio autocad vlsi mscit certify education detail january 2012 electronic mumbai maharashtra mumbai university january 2006 maharashtra state board business analyst business analyst intertek india pvt ltd skill detail sdlc exprience 75 month visio exprience 60 month requirement gather exprience 15 month documentation exprience less 1 year month functional testing exprience less 1 year month business analysis exprience less 1 year month jira exprience less 1 year monthscompany detail company intertek india pvt ltd description business analyst key responsibility include requirement gather requirement analysis documentation like frd creation provide kt session team client communication gap analysis company intertek india pvt ltd description requirement gather business create frd vendor interaction functional technical discipline create project plan walkthrough team regard requirement change proposal management effort estimation impact gap analysis actively participate change proposal implementation testing define way improvement enhancement defect analysis clarify functional query team member developer create uat test case execute test management test datum creation test case write test case execution manual regression test various stage sdlc project detail project 1 inlight feb 2018 till date platform net description inlight supplier risk assessment application inlight application design assess supplier within supply chain application board importer exporters supplier base role perform questionnaire assign fill questionnaire basis answer scoring methodology define supplier assess critical high medium low help assess risk involve work certain supplier supply chain beyond curriculum complete internship lt attend logistic business school training germany a1 certify german language travel onsite business meeting discussion client personal dossier company allcargo india pvt ltd description frd creation client communication vendor management product walk team company allcargo india pvt ltd description requirement gather business create brd fsd vendor interaction functional technical discipline create project plan analyze business requirement define consistent correct complete specification change proposal management effort estimation impact gap analysis actively participate change proposal implementation testing define way improvement enhancement defect analysis clarify functional query team member developer prepare requirement document user manual test case train material test management test datum creation test case write test case execution manual regression test various stage sdlc project detail project 1 crm nov 2017 feb 2018 platform microsoft d365 description crm sale management system crm software solution specially design handle sale management product provide microsoft help track sale company activity salesperson 360degree view customer account basically help get overall status view various business company achieve different customer platform salesperson provide detail lead opportunity account business available cloud project 2 credit risk nov 2017 feb 2018 platform net description credit risk customer credit check management system credit risk software solution specially design check credit status customer business gain software basically design take kyc consent customer customer provide consent credit report monitoring report obtain credit bureau base report customer health determine business either discontinue work 3 company capgemini india pvt ltd description client db schenker analyze business requirement define consistent correct complete specification change proposal management effort estimation impact gap analysis actively participate change proposal implementation testing define way improvement enhancement defect analysis clarify functional query team member developer prepare requirement document user manual test case training material impart business process knowledge transfer team member prepare business functional process workflow use visio uml etc work knowledge ooad object orient analysis design concept help junior bas work supervise work tool application system architect door uml design concept hp quality center mwb jformdesigner test management test datum creation test case write test case execution manual regression test various stage sdlc project detail company capgemini india pvt ltd description platform java description tango sea air cargo management system tango software solution specially design handle sea air cargo import export management tango manage creation shipment tracking shipment via multiple service leg ie pickup delivery leg etc help manage end end shipment respect entire department involvement globally work 2 company capgemini india pvt ltd description,4
Business Analyst,area exposure model tool bizagi ms visio prototype tool indigo studio documentation ms office ms word ms excel ms power point testing proficiency smoke sanity integration functional acceptance ui methodology implement waterfall agile scrum database sql testing tool hpqc business exposure education detail bachelor computer engineering computer engineering mumbai maharashtra thadomal shahani engineering college diploma computer engineering ulhasnagar maharashtra institute technology secondary school certificate ulhasnagar maharashtra new english high school senior business analyst rpa senior business analyst rpa hexaware technology skill detail documentation exprience 47 month test exprience 29 month integration exprience 25 month integrator exprience 25 month prototype exprience 13 monthscompany detail company hexaware technology description work rpa business analyst company bbh brown brother harriman co description private bank provide commercial banking investment management brokerage trust service private company individual also perform merger advisory foreign exchange custody service commercial banking corporate financing service responsibility perform automation assessment various process identify process candidate rpa conduct assessment involve initial understanding exist system technology process usage tool feasibility tool automation tool along automation roi analysis prepare automation potential sheet describe step process volume frequency transaction aht take sme perform process depend step could automate automation potential manual effort save calculated calculate complexity process consider automation depend factor number bot number automation tool license determine implement proof concept poc validate feasibility execute select critical use case conduct poc help identify financial operational benefit provide recommendation regard actual need complete automation gather business requirement conduct detailed interview business user stakeholder subject matter expert sme prepare business requirement document convert business requirement functional requirement specification construct prototype early toward design acceptable customer feasible assist design test plan test scenario test case integration regression user acceptance testing uat improve overall quality automation participate regularly walkthrough review meeting project manager qa engineer development team regularly interact offshore onshore development team company fadv first advantage description criminal background check company deliver global solution range employment screening background check follow process cover email process research process review process responsibility requirement gathering conduct interview brainstorm session stakeholder develop decision model execute rule per use case specification testvalidate decision model document test datum maintain enhance decision model change regulation per use case specification responsible perform business research make business growth develop clear understanding exist business function process effectively communicate onsite client query suggestion update give suggestion enhance current process identify area process improvement flag potential problem early stage prepare powerpoint presentation document business meeting use information gather write detailed report highlight risk issue could impact project delivery able work accurately develop maintain documentation internal team training client end user operation work efficiently team member across team mentor train junior team member company clinical testing lab work diagnostic testing description iqvia provide service customer include clinical testing lab work diagnostic testing clinical trial customer need pay iqvia age detail invoice generate follow process cover tracking payment automate real time metric report dashboard past due notification ar statement creditrebill responsibility conduct meeting client key stakeholder gather requirement analyze finalize formal signoff approver gather perform analysis business requirement translate business requirement business requirement document brd functional requirement document frd facilitate meeting appropriate subject matter expert business technology team coordinate business user community execution user acceptance test well tracking issue work collaborate coordinate offshore onsite team member fulfill ba responsibility project initiation postimplementation review test script business user well technology team execute test script expect result system integration test sit user acceptance test uat coordinate conduct production acceptance test pat business user create flow diagram structure chart type system process representation manage change requirement baseline change control process utilize standard method design testing tool throughout project development life cycle work closely operational functional team operation management personnel various technology team facilitate share understanding requirement priority across area company eduavenir solution description project mbms mbms inventory management application allow user manage inventory detail different warehouse different product locate various location help extract good procure sell return customer generate automate invoicesalong withcustomize report also managescustomer complaint resolution system implementation along automate mis monthly basissale forecastingis also develop mis system streamline process warehouse dispatch along online proof delivery management system pod documentation generate responsibility participate requirement gather discussion client understand flow business process analyze requirement determine core process develop process documentation ensure stay uptodate conjunction ongoing change participate process flow analysis prepare brd srs coordinate developer designer operation team various nuance project communicate stakeholder requirement requirement enhancement implementation finally deliver within estimate timeframe support uat reviewing test case manage version control document software build coordinate stakeholder uat sign coordinate internally production movement till golive stage application provide demo training internal end user use powerpoint presentation resolve project functional technical issue uat prioritize production bug resolve within estimate timeframe prepare project status report production bug status stakeholder promote network online trading platform design query sheet obtain comparison quote various vendor development product code material code inventory management master data management company capgemini head office description type mobile device testing duration january 2014 august 2014 follet application take electronic request user book require particular follet store detailed information book include name book price date transaction party involve send follet store user create request one book give date request process user get mail date provide book responsibility understanding need business requirement prepare brd srs eliciting requirement client sme understand dependency module system preparation test plan unit level integration level preparation execution test case defect tracking issue resolution risk monitor status track report followup preparation test completion report company capgemini head office description company capgemini head office description humana health care insurance project us deal supply various medicine citizen per doctor reference patient insurance policy application keep track medicine user consume past generate patient history citizen give drug doctor reference doctor information also link patient history responsibility understand requirement get clarification client involve write test case base test scenario execute ensure test coverage use requirement traceability matrix rtm preparation test completion report company capgemini head office description testing trend wqr world quality report application allow user take survey different method technology use testing user choose answer type question three different category user facility search view export datum excel also user get daily weekly report email new trend testing implement around globe testing trend wqr app available android io platform responsibility understanding requirement get clarification client write test case base test scenario execute perform different type test functional integration system uat defect resolution maintenance application,4
Business Analyst,technological knowledge computer window platform fluency msoffice application excel word powerpoint etc html java php attribute hardworke towards achieve goal good communication quick learner good interpersonal relationeducation detail january 2016 january 2018 mms mumbai maharashtra university mumbai january 2016 january 2018 mms management mumbai maharashtra university mumbai january 2014 bsc bandra maharashtra rivzi college january 2011 hsc bandra maharashtra st andrews college january 2011 hsc allana junior college january 2009 ssc canossa high school january 2008 ssc maharashtra state board business analyst business analyst mass group company skill detail excel exprience 23 month html exprience 6 month java exprience 6 month php exprience 6 month powerpoint exprience 6 monthscompany detail company mass group company description key role analyst responsibility manage risk provide risk management process liaise project area coordinate interdependencies resolve issue analyse map business process guide stakeholder devise effective efficient approach achieve project objective preparation various derivable ie business requirement functional requirement report specification company commversion pvtltd description responsibilitie employee satisfaction report evaluate overall work internal audit maintain timesheet validation set simple performance drive compensation strategy police,4
Business Analyst,education detail february 2006 february 2006 tybcom commerce mumbai business analyst business analyst skill detail company detail company motilal oswal description business analyst handle operation institutional equity maintain daily mis excel cag research derivative sale team prepare auto dashboard research sale trading team work excel macro create innovative report working block relate datum work bd fund different geo work investor corporate meeting track corporate block fund interest sector company fss description project description maintain prepare cash indent cash report cash position cash planning responsibility maintain daily mis excel provide complete information mis atm maintain prepare cash indent cash report cash position cash planning coordinate bank cash department coordinate custodians degree course year pass grade institute university board percentage company angel broke description report assistant manager sr manger responsibility handle team 14 quality assurance team member maintain daily mis excel team productivity maintain prepare repot add comment remark mail client modification give number mailing report different branch coordinate rm provide complete information script client,4
SAP Developer,etl datum warehousing sqlpl sql basic core java basic python tool sap bod sap bo oracle 11 g sybase education detail august 2008 july 2012 bachelor engineering navi mumbai panvel maharashtra mumbai university june 2006 may 2007 computer engineering navi mumbai maharashtra ryan international school sap bobod developeradministrator tata consultancy service limit sap bpbods developeradministrator tata consultancy sap bod skill detail datum warehousing exprience 6 month sap bo admin exprience less 1 year month sap bod exprience less 1 year month etl exprience less 1 year month basic core java exprience less 1 year month sap bo exprience less 1 year month sap bod admin exprience less 1 year month basic python exprience less 1 year monthscompany detail company sap bod description client royal bank canada develop bod job createdmodifie package migration sybase oracle database take regular performance enhancement activity cocoordinate team like database team server team data center team identify bottleneck run job develop bod job fetch datum sap r3 use various data transfer mode implement central repository move job seamlessly multideveloper environment company tata consultancy service limit description instal configure five environment bo 40 bod 4042 devqaprodstandbydr apache tomcat web app server window loading datum receive various source system like tcs banc sap r3 los credence flat file use scd1 scd2 datum warehouse generate consolidated report develop bod job fetch datum sap r3 use various data transfer mode implement central repository move job seamlessly multideveloper environment configuration creation bod repository use repository manager sever manager use format transform include flat file format query table comparison history preserve validation transform key generation map operation deploy bod activeactive mode use server group improve performance availability system use bo java sdk build custom java program automate various administration task fetch metadata bo system implement bo mobile use wdeploy separate static dynamic content web server web application develop audit report web intelligence use audit universe gather information usage various report bo system implement deploy feature like trust authenticationvintela sso make application easy use end user daily administrator task involve migration resource one environment another publication creation monitoring troubleshooting issue application monitoring application tool available ensure application available round clock involve testing backup system standby dr make sure application continue service business user case primary system company tata consultancy service limit description client tata capital financial service limit instal configure five environment bo 40 bod 4042 devqaprodstandbydr apache tomcat web app server window loading datum receive various source system like tcs banc sap r3 los credence flat file use scd1 scd2 datum warehouse generate consolidated report configuration creation bod repository use repository manager sever manager use format transform include flat file format query table comparison history preserve validation transform key generation map operation deploy bod activeactive mode use server group improve performance availability system use bo java sdk build custom java program automate various administration task fetch metadata bo system implement bo mobile use wdeploy separate static dynamic content web server web application develop audit report web intelligence use audit universe gather information usage various report bo system implement deploy feature like trust authentication vintela sso make application easy use end user daily administrator task involve migration resource one environment anotherpublication creation monitoring troubleshooting issue application monitoring application tool available ensure application available round clock involve testing backup system standby dr make sure application continue service business user case primary system,21
SAP Developer,competency sap business intelligence version sap bo 42 bo tool design studio idt webi udt cmc activity backend db hana bw bex query sqleducation detail sap bo developer sap hana developer sap bo developer credit suisse skill detail sap bi exprience 72 month cmc exprience 72 month hana exprience 36 month business intelligence exprience 72 month sql exprience 72 month sap bo exprience 72 monthscompany detail company accenture description company accenture pune environment sap bo 42 idt hana view role sap bo developer hana developer description project aim provide reporting solution swiss business usersthe universe support analyze customer fund purchase order pattern order lifecycle reporting purpose report provide endtoend view entire sale order transaction track investment order various fund include status order order type along gross value net value generate order role responsibility analyze user requirement sort good possible way optimize performance universe cv generate view development hana studio handle day day activity involve development business object per client requirement work team member backend counterpart understand business requirement develop maintain universe raise oss ticket sap issue implement suggestionworkaround development fix webi issue report user create biar file promote high environment change request project handover team documentation reference project 2 project name nestle client nestle globe company tech mahindra pvt ltd bangalore environment sap bo 42 idt hana view role sap bo developer hana developer description project aim provide reporting solution global business user globe integrate order io billing detail order detail universe combine order delivery shipment billing document order item level universe support analyze customer order pattern order lifecycle reporting purpose report universe provide endtoend view entire sale order transaction track sale order various way include status order order type along gross value net value generate order role responsibility analyze user requirement sort good possible way optimize performance universe cv generate view development hana studio handle day day activity involve development business object per client requirement work team member backend counterpart understand business requirement develop maintain universe raise oss ticket sap issue implement suggestionworkaround development implement union pruning concept universe optimize performance partition selection hana view pass value prompt fix webi issue report user create biar file promote high environment change request project handover team documentation reference project 3 project name nestle client nestle tct company tech mahindra pvt ltd bangalore environment sap bo xi 42 design studio 16 sp6 bex query role sap bo developer description project develop show delay nestle freight order hour cross tab bar chart geo map due weather condition basic source datum bw bex query top query dashboard design main user audience transport control tower member analyze take decision send consignment via mode transport due weather condition avoid delay reduce expenditure role responsibility involve user understand business requirement implement feature generic way suggest good visualization component dashboard use analyze user requirement find well possible way represent data bug fix feature enhancement application project 4 project name nestle client nestle ba company tech mahindra pvt ltd bangalore environment sap bo 42 design studio 16 bex query role sap bo developer description project nestle ba catalogue reporting nestle basically provide dashboard design studio information report use within nestle dashboard use user nestle within different region globe basic source datum bw bex query top query dashboard design main purpose project help user understand usage different report portal help take decision decommissioning report role responsibility involve customer understand business requirement order present datum meaningful manner suggest component selection visualize datum effectively analyze user requirement find well possible way represent data change bw query accord requirement interact client team requirement gather analysis implement idea bex design studio app optimize performance help successful poc project 5 project name warner bros client marvin picture us company capgemini pvt ltd bangalore tool teradata db sap bo 41 webi idt cmc query builder hpsm ticketing tool role sap bo developer description purpose project track dvd comic sale worldwide application use end user analyze sale information help take decision business growth sale report webi base universe teradata table source universe work share resource cmc activity webiuniverse issue ticket role responsibility work team member understand business requirement perform cmc activity like user user group creation provide access object folder create folder report connection universe provide user security connection point universe work issue relate connection universe object webi report enhancement raise oss message sap seek solution relate bo tool limitation work webi report universe defect enhancement meet user understand issue suggest good solution eta work query builder find bo object metadata investigation create biar format use promotion management project 6 project name nordea client nordea bank sweden company capgemini pvt ltd bangalore environment sap bo 41 idt webi teradata role sap bo developer description project report analytic nordea aim provide clear analysis personal company account bank around world region report datum relate user account type webi report base universe base teradata db financial table project mainly track firm sale respect different criteria like customer wise sale different category help various end user analyze sale relate information help business growth make precise decision role responsibility involve activity understand business requirement analyze user requirement find well possible way represent datum design develop interactive webi report per client dynamic requirement develop webi report block graph link report summary report development perform unit test activity presentation user implementation business object ie webi one environment another use biar file fix issue webi report relate datum report format make change report request user mat prepared rdd report perform unit testing provide kt user support team company tech mahindra description company capgemini description,21
SAP Developer,education detail july 2008 february 2012 computer science nagpur maharashtra nagpur university sap hana developer sap hana developer schlumberger skill detail sap hana exprience 60 month sap bo exprience 36 monthscompany detail company schlumberger description schlumberger world lead provider technology reservoir characterization drilling production process oil gas industry work 85 country rolesap hana developer team size 12 duration feb 2017 till date responsibility work suit hana native hana systems work end end implementation release 23 24 develop hana information model calculation view table function procedure actively involve cutover activity dry run production go live post production go live resolve issue work hana functionality like currency conversion analyze planviz performance relate issue etc work bring table sap hana landing zone use sda work resolve performance issue hana view apply filter join etc interact business functional team member base discussion create design document technical specification test document successfully implement release 22 23 us ecuador canada successfully complete selfservice project finance domain create report analysis office working create power bi report work resolve production defect incident use hpalm remedy tool work resolve issue exist hana view work promote object different environment use charmsolmon working enhance performance hana view use planviz work create bo report vendor master 2 aero space designhoneywell company fujitsu consult india description responsibility hana data model development modification exist model provide estimation create datum model base business request create view attribute analytical calculation view base business requirement creation design document technical design document bring data hana landing zone use slt sda handle complex performance issue work sap landscape transformation datum replication source db hana db solve sit ticket hana information model develop hana information model calculation view table function procedure modify exist model include table column etc necessary complete requirement configure business object fetch datum hana edit modify exiting report fetch datum hana per requirement 3 mc donald company fujitsu consult india client mc donald rolesap bo developer team size 3 duration july2013to june2014 responsibility provide estimation create universe webi report base business request work create universe top sap hana bw resource work create complex report webi work provide row level folder level security work scheduling report tool technology knowledge sap hana sps12 sap ecc 60 sql remedy sharepoint sap logon webi power bi,21
